"","StartDate","EndDate","Status","IPAddress","Progress","Duration (in seconds)","Finished","RecordedDate","ResponseId","RecipientLastName","RecipientFirstName","RecipientEmail","ExternalReference","LocationLatitude","LocationLongitude","DistributionChannel","UserLanguage","研究介紹","研究同意書","Q1","Q2","Q3","Q4","Q5","Q5_5_TEXT","Q6","Q7","Q8","Q9","Q10","Q11","Q12","Q12_6_TEXT","Q13","Q14","Q14_11_TEXT","Q15_1","Q15_2","Q15_3","Q15_4","Q15_5","Q15_6","Q15_7","Q15_8","Q15_9","Q15_10","Q15_11","Q15_12","Q15_13","Q15_14","Q15_15","Q15_16","Q15_17","Q16_1","Q16_2","Q16_3","Q16_4","Q16_5","Q16_6","Q16_7","Q17_1","Q17_2","Q17_3","Q17_4","Q18_1","Q18_2","Q18_3","Q18_4","Q18_5","Q18_6","Q18_7","Q18_8","Q18_9","Q18_10","Q18_11","Q18_12","Q18_13","Q18_14","Q18_15","Q18_16","Q19","Q19_7_TEXT","Q20","Q20_8_TEXT","Q21_1","Q21_2","Q21_3","Q21_4","Q21_5","Q22_1","Q22_2","Q22_3","Q22_4","Q22_5","Q22_6","Q22_7","Q23","Q24_1","Q24_2","Q24_3","Q24_4","Q24_5","Q24_6","Q24_7","Q24_8","Q24_9","Q25_1","Q25_2","Q25_3","Q25_4","Q25_5","Q25_6","Q26_1","Q26_2","Q26_3","Q26_4","Q26_5","Q26_6","Q27_1","Q27_2","Q27_3","Q28_5","Q28_6","Q28_7","Q29","Q30","Q31","psid","entrySigCheck","verification","expectedSignature","errorMessage","completeLink","screenOutLink","overQuotaLink","invalidSignatureLink","customLink1","customLink2","customLink3"
"743",2022-05-19 00:18:12,2022-05-19 00:29:11,0,"58.177.24.183",100,658,1,2022-05-19 00:29:11,"R_UDRqbU5jhlI7Itz",NA,NA,NA,NA,22.2908,114.1501,"anonymous","EN",NA,1,43,1,1,2,1,NA,5,6,2,2,15,1,5,NA,NA,NA,NA,7,10,5,5,5,5,4,5,5,1,1,5,5,4,5,1,1,3,3,5,5,5,6,5,7,1,1,1,6,5,7,5,6,6,4,4,5,7,6,6,7,6,6,5,8,NA,9,NA,4,3,2,2,2,1,1,1,1,1,2,1,4,1,1,1,1,1,1,1,1,1,6,2,5,1,5,3,6,5,5,3,6,3,2,4,4,"無法正常出入人多的場合","需要佩戴口罩才能出門","限制了很多行動","什麼時候疫情能夠結束","无","无","2Ol8GD279xqn0kHTnAyjgA**","on","success","b690ef5cac2051fd99d0a902aa939764de045d0491c17ff415a92974d340b89c",NA,"https://dkr1.ssisurveys.com/projects/end?rst=1&psid=2Ol8GD279xqn0kHTnAyjgA**&_k=5923&_s=c1199e427ec72020b985022364885dfb2190c4f507b6b7684d36a285b30dd35a","https://dkr1.ssisurveys.com/projects/end?rst=2&psid=2Ol8GD279xqn0kHTnAyjgA**&_k=5923&_s=d26a5aa06a22a242bb0d87477d46a5a27ccebbd978f80f44de321fb075c0176e","https://dkr1.ssisurveys.com/projects/end?rst=3&psid=2Ol8GD279xqn0kHTnAyjgA**&_k=5923&_s=05b90386c6e0d4fbbbb3d6a8e93c5dd7cce30cc67cb4fbac8c2216a40a0891e6","https://dkr1.ssisurveys.com/projects/end?rst=2&svFlag=1&psid=2Ol8GD279xqn0kHTnAyjgA**&_k=5923&_s=5217bf48a4bdc97ed80ae504e201499273ee950d31de2bbca1eaefd6c82bc2e3",NA,NA,NA
"744",2022-05-19 00:24:01,2022-05-19 00:29:39,0,"161.81.110.82",100,338,1,2022-05-19 00:29:39,"R_2U5Rxy3WRgsS7ax",NA,NA,NA,NA,22.2908,114.1501,"anonymous","EN",NA,1,45,2,2,NA,NA,NA,4,8,2,2,15,1,5,NA,NA,NA,NA,8,9,8,9,10,8,9,8,8,9,7,8,8,7,9,8,8,4,4,5,7,7,6,6,2,1,2,2,2,1,3,1,2,3,1,1,2,1,1,2,1,2,2,3,8,NA,9,NA,1,2,2,1,2,1,1,1,1,1,1,3,5,1,1,1,1,1,1,1,1,1,2,4,1,2,2,1,1,2,2,1,2,2,1,1,2,"出入不自由了","无","无","无","无","无","2Ol8GD279xogKvuyq8h5Cw**","on","success","97491a5256e686bef2bee9b94914d9fc94f5fe2568e7e76b3f9cb1c549a11241",NA,"https://dkr1.ssisurveys.com/projects/end?rst=1&psid=2Ol8GD279xogKvuyq8h5Cw**&_k=5923&_s=76c226c79ad5dca85bd3c6dcbf77d2f8141afd4026e4bbd4918fb63b43bdf6e0","https://dkr1.ssisurveys.com/projects/end?rst=2&psid=2Ol8GD279xogKvuyq8h5Cw**&_k=5923&_s=44956b66ba0998942d5046753af561c9e972ca1cac34e620a4e33a80dae0d9e6","https://dkr1.ssisurveys.com/projects/end?rst=3&psid=2Ol8GD279xogKvuyq8h5Cw**&_k=5923&_s=37e4abaf9b8ca6da6ba387fce14282cda2e86dc0c92f0ad2b70e74b9385e8ca2","https://dkr1.ssisurveys.com/projects/end?rst=2&svFlag=1&psid=2Ol8GD279xogKvuyq8h5Cw**&_k=5923&_s=42ee5b4e06e2ddeb3587f81a5c2ee358082bb1dfe7210036be3f37490c8a9aec",NA,NA,NA
"745",2022-05-19 00:08:25,2022-05-19 00:29:56,0,"202.85.121.68",100,1291,1,2022-05-19 00:29:57,"R_6DVKTl3ziqWW1kl",NA,NA,NA,NA,22.2908,114.1501,"anonymous","EN",NA,1,40,2,2,NA,NA,NA,3,8,2,2,15,1,3,NA,NA,NA,NA,4,6,4,5,5,5,3,4,4,1,5,4,5,5,4,1,1,3,3,4,4,5,5,5,5,6,5,5,6,5,6,5,7,6,5,5,6,6,5,6,5,6,6,7,8,NA,9,NA,3,2,3,2,2,1,2,1,2,1,2,2,2,2,1,2,2,1,2,1,2,2,6,2,5,2,6,2,5,6,5,7,6,6,4,3,4,"讓我的工作不能順利進行","出門變得非常的麻煩","讓我的心情變得更加糟糕","生活物資很難買到","沒有收入來源","希望早日抗疫成功","2Ol8GD279xpqdY7USsk_mA**","on","success","320c5c9bca373dcc2565bd2e09e5b9e1ce78700b509f23fd7cd1c56654eeea65",NA,"https://dkr1.ssisurveys.com/projects/end?rst=1&psid=2Ol8GD279xpqdY7USsk_mA**&_k=5923&_s=3e1484800c2041464727801679b222ab129c15603ee0168fef9ffb7ef0d870cb","https://dkr1.ssisurveys.com/projects/end?rst=2&psid=2Ol8GD279xpqdY7USsk_mA**&_k=5923&_s=9ad408077cbb503196457c7973c8eb76f484f012d17943887dbb384e6423a06d","https://dkr1.ssisurveys.com/projects/end?rst=3&psid=2Ol8GD279xpqdY7USsk_mA**&_k=5923&_s=21beb04a4c0bd01a1bedbc3277fb8efed4b8fb20a2c063690d5acf8d05925de3","https://dkr1.ssisurveys.com/projects/end?rst=2&svFlag=1&psid=2Ol8GD279xpqdY7USsk_mA**&_k=5923&_s=050854ed92895ce88a3188257aabc5568e1ca2b202e286dbfc489319984b0ec5",NA,NA,NA
"746",2022-05-19 00:11:20,2022-05-19 00:30:00,0,"220.246.143.214",100,1120,1,2022-05-19 00:30:01,"R_2QrgPvFY3Cupk2d",NA,NA,NA,NA,22.2908,114.1501,"anonymous","EN",NA,1,40,1,1,1,NA,NA,6,8,2,2,910,1,135,NA,NA,NA,NA,7,9,6,8,7,8,6,4,8,5,7,8,4,7,5,7,6,5,6,7,6,5,4,6,6,5,7,3,6,7,4,6,5,7,6,3,5,4,7,6,4,7,6,5,1346,NA,345,NA,5,7,6,6,4,3,2,4,4,3,4,3,1,2,3,2,3,3,2,3,3,4,6,7,5,6,3,6,7,5,6,3,6,6,4,2,5,"工作上的影響","感情上的影響","生活上的影響","擔心自己感染上病毒，因為身邊有人被感染了","為我帶來生存上的挑戰","我最需要吃的，社區給了我幫助","2Ol8GD279xonLyyrkP6-Bw**","on","success","53c5414cefe7752723b81ed162d39fd1b2ffcec099369bdc521a8ee2ad0fac6d",NA,"https://dkr1.ssisurveys.com/projects/end?rst=1&psid=2Ol8GD279xonLyyrkP6-Bw**&_k=5923&_s=05717f516034da070f48a23d17283416de4d3952111f2325e40db0f6733d705e","https://dkr1.ssisurveys.com/projects/end?rst=2&psid=2Ol8GD279xonLyyrkP6-Bw**&_k=5923&_s=205e30601015d3acc909955fd4f6450d650c10b43464ead147d4767d37761d6e","https://dkr1.ssisurveys.com/projects/end?rst=3&psid=2Ol8GD279xonLyyrkP6-Bw**&_k=5923&_s=8b0dc0b39bfc2afaf8fd6774667eae4e1f053b19604bb95ac328e8102a0f8752","https://dkr1.ssisurveys.com/projects/end?rst=2&svFlag=1&psid=2Ol8GD279xonLyyrkP6-Bw**&_k=5923&_s=f1f7187109cdd7ddba879f52b8357805f7b9d40f83ecfd4477a47866c7e23573",NA,NA,NA
"747",2022-05-19 00:18:48,2022-05-19 00:30:01,0,"223.16.11.18",100,672,1,2022-05-19 00:30:01,"R_1C8RXBr45qYUAhP",NA,NA,NA,NA,22.2908,114.1501,"anonymous","EN",NA,1,41,1,1,1,NA,NA,5,9,2,2,15,1,5,NA,NA,NA,NA,7,8,6,7,5,6,5,8,7,6,7,6,7,5,7,6,7,5,4,6,5,6,5,4,6,7,4,3,6,3,5,4,4,6,3,5,6,5,6,7,5,6,5,6,1,NA,3,NA,6,5,4,3,5,1,2,3,2,3,2,1,4,2,1,2,1,2,1,2,1,1,6,4,5,3,2,3,4,6,4,5,6,5,3,4,5,"購物是不太方便","每天戴著口罩有點悶","影響孩子的上學","擔心經濟上帶來的不便","工作上是不是面臨失業","政府對應對疫情有很好的應對措施","2Ol8GD279xqMZUqmlJ2PhA**","on","success","c8d2446b786efdd6f07d39c37514ccec4072731ba606a7904af2cc2e32c48a0f",NA,"https://dkr1.ssisurveys.com/projects/end?rst=1&psid=2Ol8GD279xqMZUqmlJ2PhA**&_k=5923&_s=59147bf596e494c790129b09a79df3f5304bea1ec50bb29fd743faad28717893","https://dkr1.ssisurveys.com/projects/end?rst=2&psid=2Ol8GD279xqMZUqmlJ2PhA**&_k=5923&_s=55c73750de0da8b67e52ae9e65cc0f901b5bc299849c27bbb0cbedc24b7bfe80","https://dkr1.ssisurveys.com/projects/end?rst=3&psid=2Ol8GD279xqMZUqmlJ2PhA**&_k=5923&_s=64e4e11ce18cfff931bacda24adeefb07ab1df4dd2d681b198544688478865cb","https://dkr1.ssisurveys.com/projects/end?rst=2&svFlag=1&psid=2Ol8GD279xqMZUqmlJ2PhA**&_k=5923&_s=3aac34966a642e8c0b6bc5aabffc9ea475a90c7ccd84ff27a8c6eef788b00264",NA,NA,NA
"748",2022-05-19 00:23:12,2022-05-19 00:30:21,0,"182.153.69.81",100,429,1,2022-05-19 00:30:22,"R_3iqjXMa9wT3VVZ5",NA,NA,NA,NA,22.3356,114.1847,"anonymous","EN",NA,1,40,1,2,NA,NA,NA,5,10,2,2,1,1,5,NA,NA,NA,NA,8,8,7,6,7,6,6,5,5,6,6,5,6,7,6,6,6,6,6,7,6,6,6,5,6,5,5,4,7,5,6,6,5,7,6,5,6,6,5,5,6,6,5,6,3,NA,3,NA,2,3,2,2,2,1,1,2,2,2,2,1,4,2,2,2,1,2,2,1,2,2,6,6,5,6,5,5,5,4,5,5,4,5,2,2,1,"物質上漲","外出不方便","不發間到朋友","物質不斷地上增","長時間的不出門","在我因疫情受困時可以及時得到救助","2Ol8GD279xoT4gK_0c4kOg**","on","success","cc190c168043f1df84e643aab6570383f14d58596e9de2c4e4a7e8587cb1be48",NA,"https://dkr1.ssisurveys.com/projects/end?rst=1&psid=2Ol8GD279xoT4gK_0c4kOg**&_k=5923&_s=4bd46d2a9df7a5fbb5182f93b82b306f1791cba410cc588652eb0194c4f09cf1","https://dkr1.ssisurveys.com/projects/end?rst=2&psid=2Ol8GD279xoT4gK_0c4kOg**&_k=5923&_s=54ed9d9c5c4e49033cf67dbab7ca316df8926828958ce41a17259ed0bf691179","https://dkr1.ssisurveys.com/projects/end?rst=3&psid=2Ol8GD279xoT4gK_0c4kOg**&_k=5923&_s=bf1bd476dce4097a2e2e2fdb5bb0f8b66f0df50b18427db8017134a372440173","https://dkr1.ssisurveys.com/projects/end?rst=2&svFlag=1&psid=2Ol8GD279xoT4gK_0c4kOg**&_k=5923&_s=9a0dcc4b119459bd7447b97b356e0e3ab06adecab940cfb281b47146e45b010a",NA,NA,NA
"749",2022-05-19 00:12:09,2022-05-19 00:31:04,0,"1.36.117.42",100,1135,1,2022-05-19 00:31:05,"R_1n7oVRbZdnicdUy",NA,NA,NA,NA,22.2908,114.1501,"anonymous","EN",NA,1,45,1,1,1,NA,NA,4,6,2,2,15,1,3,NA,NA,NA,NA,9,8,8,7,8,8,8,8,7,7,8,8,8,8,7,8,8,6,5,6,5,6,6,6,4,5,5,5,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,8,NA,49,NA,6,5,6,5,6,3,2,1,2,2,3,3,4,2,2,2,2,2,2,3,3,3,5,4,5,4,5,5,6,5,6,5,6,5,4,3,4,"疫情期間公司採取了無薪休假的政策","無","無","無","因為公司全員無薪休假，導致每個月的房貸讓我壓力很大","無","2Ol8GD279xpeqBoDZz0AtQ**","on","success","2ce2c68c50d88f0cd7688f5f813fc543fe26ff7b1343ac4215a1adc9ebb767d0",NA,"https://dkr1.ssisurveys.com/projects/end?rst=1&psid=2Ol8GD279xpeqBoDZz0AtQ**&_k=5923&_s=43f2bba468c01b4a3e927791ee8344e95ed1b01ab61b08c53ec1c8992a0b9cc6","https://dkr1.ssisurveys.com/projects/end?rst=2&psid=2Ol8GD279xpeqBoDZz0AtQ**&_k=5923&_s=acc45b5142ed5c57cc8f51200c1ca81e634d7567e7c9efb0e47db3913f16c971","https://dkr1.ssisurveys.com/projects/end?rst=3&psid=2Ol8GD279xpeqBoDZz0AtQ**&_k=5923&_s=6247a0b18c8db05aef2c89e3ddf41df6533333fa28d001be6381851fddd38932","https://dkr1.ssisurveys.com/projects/end?rst=2&svFlag=1&psid=2Ol8GD279xpeqBoDZz0AtQ**&_k=5923&_s=515d4118a5c2193d7848a5b835f3edcd127b690aa64e11713f83437401ddbee1",NA,NA,NA
"750",2022-05-19 00:10:54,2022-05-19 00:31:27,0,"221.127.21.249",100,1233,1,2022-05-19 00:31:27,"R_1GyrLvYulxU63s8",NA,NA,NA,NA,22.2347,114.0041,"anonymous","EN",NA,1,42,1,2,NA,NA,NA,5,8,2,2,15,1,5,NA,NA,NA,NA,5,7,5,7,6,5,1,6,5,1,4,6,4,5,1,1,1,3,3,6,4,5,6,5,1,1,2,2,7,5,7,7,6,5,7,6,7,5,5,7,6,7,5,6,6,NA,3,NA,1,2,1,2,1,1,1,2,2,1,1,2,4,1,2,1,1,2,1,2,2,1,7,2,7,1,6,2,5,6,5,5,7,6,4,3,5,"更多的網購","收入減少","生活質量下降","無","無","無","2Ol8GD279xoBjnX5IIXrEA**","on","success","bb3eeeebdd5f723cf0a9f5159857055b7f50c263b9b5bb9f5ccbceaaf8c53f04",NA,"https://dkr1.ssisurveys.com/projects/end?rst=1&psid=2Ol8GD279xoBjnX5IIXrEA**&_k=5923&_s=a13bbb4fcca504346f0f66bc1683c4e304a8af2a3ea55f3e89cea5dc9026fb07","https://dkr1.ssisurveys.com/projects/end?rst=2&psid=2Ol8GD279xoBjnX5IIXrEA**&_k=5923&_s=2446dff6225aa38eb1f50aa55de2fc1184722ae37556b264ac78d0d6a11d3cd8","https://dkr1.ssisurveys.com/projects/end?rst=3&psid=2Ol8GD279xoBjnX5IIXrEA**&_k=5923&_s=5725f0b5dd5fc5849bb5265ffdffe7e7e02cc04e43cd08d879c9ad9cd479e198","https://dkr1.ssisurveys.com/projects/end?rst=2&svFlag=1&psid=2Ol8GD279xoBjnX5IIXrEA**&_k=5923&_s=6ed831c3540d5050fe2236a1bd28dcd40e24540117765148b15c47e5a5431c7f",NA,NA,NA
"751",2022-05-19 00:08:29,2022-05-19 00:31:31,0,"223.16.54.89",100,1381,1,2022-05-19 00:31:31,"R_ZCZMoZXFDLSFgs1",NA,NA,NA,NA,22.3157,114.159,"anonymous","EN",NA,1,42,2,2,NA,NA,NA,3,8,2,2,15,1,5,NA,NA,NA,NA,4,5,4,5,4,5,4,3,4,1,5,4,5,5,4,1,1,3,3,4,4,5,5,5,6,7,5,6,5,6,6,4,6,5,5,6,7,6,6,5,6,5,6,5,8,NA,9,NA,1,2,1,2,2,2,3,2,2,3,2,2,2,2,1,2,2,1,2,2,1,2,6,2,6,2,6,3,5,6,6,5,6,5,5,4,4,"我的工作衹能在家裡進行","我的收入大大降低","我的生活品質降低了很多","心情非常的低落","出門工作都帶來了很大的麻煩","希望接種疫苗後能夠100%的免疫","2Ol8GD279xo5McdlXRg3Ow**","on","success","f96675a75c100c1b28abb9cad94fe1be5e7a7c103ffe23105743ffb61aee8971",NA,"https://dkr1.ssisurveys.com/projects/end?rst=1&psid=2Ol8GD279xo5McdlXRg3Ow**&_k=5923&_s=482d82454d52cb0d01aa5e6a5684fce3efcf19d919ec6787023f0ba0d68f1126","https://dkr1.ssisurveys.com/projects/end?rst=2&psid=2Ol8GD279xo5McdlXRg3Ow**&_k=5923&_s=72d4641298390a0fe35db82e1ffbfdce32f11930ec5cf71a514984969f260c7c","https://dkr1.ssisurveys.com/projects/end?rst=3&psid=2Ol8GD279xo5McdlXRg3Ow**&_k=5923&_s=944d526d3ad49e9368a86b9fe17a77a58e04970b256313a50b546923c77f1ddf","https://dkr1.ssisurveys.com/projects/end?rst=2&svFlag=1&psid=2Ol8GD279xo5McdlXRg3Ow**&_k=5923&_s=730ae7ee34d751b702162784defc68aa2175c2265453176a0297b4a6c7456f0d",NA,NA,NA
"752",2022-05-19 00:12:27,2022-05-19 00:33:03,0,"8.39.127.9",100,1236,1,2022-05-19 00:33:03,"R_2TNQK61DZT7twQe",NA,NA,NA,NA,22.2908,114.1501,"anonymous","EN",NA,1,45,1,1,1,NA,NA,4,7,2,2,15,1,5,NA,NA,NA,NA,9,8,8,9,8,9,8,9,8,8,8,8,7,7,7,8,8,6,5,6,6,6,5,5,4,5,4,5,6,5,6,6,5,5,5,5,5,6,6,6,6,6,5,5,8,NA,9,NA,6,5,6,5,6,2,2,2,2,2,2,2,3,2,3,2,2,3,3,3,2,2,5,4,5,4,5,4,5,4,5,5,5,5,4,3,3,"自從疫情爆發，曾經繁華的街道上現在變得車輛寥寥無幾","公司也採取了無薪資休假的政策","無","我最擔心的是疫情無法控制，面臨大面積擴散的危險","因為沒有其他收入，每個月的房貸讓我壓力很大。","無","2Ol8GD279xq-8qdQsxZEgw**","on","success","b4f0735895a9b2cf0af76277bb4eca55453e53da1c545d73ea8b2932194ffe30",NA,"https://dkr1.ssisurveys.com/projects/end?rst=1&psid=2Ol8GD279xq-8qdQsxZEgw**&_k=5923&_s=d2bcd49660bc5c570f31f0fc69d1e4f2d4fa98292e64064e2e135bca88d38904","https://dkr1.ssisurveys.com/projects/end?rst=2&psid=2Ol8GD279xq-8qdQsxZEgw**&_k=5923&_s=2f2c96ac03a28d99a9cd330879e981b2d2347a81b8f95c73410b8902b70b5aa6","https://dkr1.ssisurveys.com/projects/end?rst=3&psid=2Ol8GD279xq-8qdQsxZEgw**&_k=5923&_s=d18ff0422e4803a0b8510cb6e5bbd10e825e88c849b73f0aa4b7dcc3f03ee4ef","https://dkr1.ssisurveys.com/projects/end?rst=2&svFlag=1&psid=2Ol8GD279xq-8qdQsxZEgw**&_k=5923&_s=e0e28d775398e368bfe32891e5c1f1b5477c3996a2b544469b7c58f50abf594d",NA,NA,NA
"753",2022-05-19 00:25:19,2022-05-19 00:33:43,0,"218.255.95.218",100,503,1,2022-05-19 00:33:43,"R_3rZJfevORu2jT64",NA,NA,NA,NA,22.2908,114.1501,"anonymous","EN",NA,1,35,2,1,1,NA,NA,4,3,2,2,15,1,135,NA,NA,NA,NA,10,8,9,8,9,7,8,9,9,9,8,8,9,9,8,9,8,5,5,5,6,5,5,5,3,7,6,6,6,6,6,6,6,5,6,5,5,6,6,5,5,5,5,5,13,NA,1234,NA,6,6,5,6,6,3,2,2,2,2,3,2,5,2,1,1,1,1,2,1,1,2,6,6,6,5,6,5,6,5,5,5,5,5,4,5,4,"唔敢去醫院","超市商場都唔敢去","就連去買菜都驚","擔心自己會感染，對屋企人帶來安全隱患","衛生，生活方方面面","需要的系政府的關懷和政策性的行動","2Ol8GD279xrnxLjyLsevAw**","on","success","f93b0eb0abdddd53181874632ef83e355f1117151de1587bb0f6644cf6745920",NA,"https://dkr1.ssisurveys.com/projects/end?rst=1&psid=2Ol8GD279xrnxLjyLsevAw**&_k=5923&_s=3c4ec4076078fbf2d7e9c9985e17417c5fe8889ce25027f5adb112961c297833","https://dkr1.ssisurveys.com/projects/end?rst=2&psid=2Ol8GD279xrnxLjyLsevAw**&_k=5923&_s=9391f820e810025dc88da6eaa14385e5577fb2e9b90701b87a453638995e073e","https://dkr1.ssisurveys.com/projects/end?rst=3&psid=2Ol8GD279xrnxLjyLsevAw**&_k=5923&_s=58f2b335328ba7c386bd7be45fee93dc917f87e573b4f82ae2d6f5e014514390","https://dkr1.ssisurveys.com/projects/end?rst=2&svFlag=1&psid=2Ol8GD279xrnxLjyLsevAw**&_k=5923&_s=60d713b1e3f420b2f5b2c72b3cc82e21b7589cdcb0bfb970a819d4e790c50b8d",NA,NA,NA
"754",2022-05-19 00:11:33,2022-05-19 00:34:12,0,"223.18.61.203",100,1359,1,2022-05-19 00:34:12,"R_YSyCfFxpNCnkj1D",NA,NA,NA,NA,22.2908,114.1501,"anonymous","EN",NA,1,43,2,2,NA,NA,NA,4,9,2,2,15,1,2,NA,NA,NA,NA,6,7,5,6,7,5,1,6,7,1,5,7,4,5,1,1,1,3,3,6,5,6,6,5,1,2,1,2,7,5,7,7,6,7,5,7,6,7,5,7,5,6,7,5,8,NA,9,NA,2,1,2,2,1,1,1,2,1,2,1,1,5,1,2,1,2,2,1,2,1,1,6,2,7,1,6,2,5,4,6,5,5,7,4,4,5,"更加的珍惜現在的生活","減少去實體店購物","無","工作問題","無","無","2Ol8GD279xp6M0g4soxLZQ**","on","success","c73621682ecac093038832432c8d0a02347f709f9f0ba5a4af25d6476e3ef858",NA,"https://dkr1.ssisurveys.com/projects/end?rst=1&psid=2Ol8GD279xp6M0g4soxLZQ**&_k=5923&_s=6e3fbd3284194575e59092e5bef93849e638d28d883174fdfa8dd43c31cc17c1","https://dkr1.ssisurveys.com/projects/end?rst=2&psid=2Ol8GD279xp6M0g4soxLZQ**&_k=5923&_s=4d903431373bdd6e2ef41657a8c6bf47654ee9e09280e60923fcb2f704d8e3ee","https://dkr1.ssisurveys.com/projects/end?rst=3&psid=2Ol8GD279xp6M0g4soxLZQ**&_k=5923&_s=84acd3e4069d98e47a41f9fcc5fbddbbb2063af6ee4e878b06e0f926c3ef8eb9","https://dkr1.ssisurveys.com/projects/end?rst=2&svFlag=1&psid=2Ol8GD279xp6M0g4soxLZQ**&_k=5923&_s=b763aad57a0263a365285770fa49dce8759d922f8efb9eb03e13526c035d1218",NA,NA,NA
"755",2022-05-19 00:25:29,2022-05-19 00:34:23,0,"43.154.154.117",100,533,1,2022-05-19 00:34:23,"R_1PU93Up06NSYZH6",NA,NA,NA,NA,22.2908,114.1501,"anonymous","EN",NA,1,41,1,1,2,2,NA,5,10,2,2,1,1,5,NA,NA,NA,NA,8,7,8,7,6,7,6,6,7,8,7,8,7,8,8,8,7,6,6,7,6,6,7,6,6,5,5,4,7,6,6,5,6,6,5,6,6,4,5,6,5,6,7,6,3,NA,4,NA,1,2,2,2,1,1,1,2,2,1,1,1,4,1,2,2,2,1,2,2,1,1,1,2,2,2,3,2,6,6,5,6,6,5,4,4,5,"無法和親人團聚","物價上增","出門受限","疫情的不斷擴散","一直佩戴口罩","第一時間提供疫情的最新消息","2Ol8GD279xraZGP4701NbQ**","on","success","89021b226b30c7dcb6228bf388e47bc70681bf811de66748630c86b8e74e964f",NA,"https://dkr1.ssisurveys.com/projects/end?rst=1&psid=2Ol8GD279xraZGP4701NbQ**&_k=5923&_s=fb87df9f15cfb8d2fb5fb9357dbb7e43bbd9d04bfc3ec1fc25123c249487f4b1","https://dkr1.ssisurveys.com/projects/end?rst=2&psid=2Ol8GD279xraZGP4701NbQ**&_k=5923&_s=c3a7098ee1345bb803441818dc2adf19c0686475a08a91ddc35985285948e771","https://dkr1.ssisurveys.com/projects/end?rst=3&psid=2Ol8GD279xraZGP4701NbQ**&_k=5923&_s=52276082a2522d42a7a5bb510c44a68a450bd96ed89cea88266cdd985f07dd88","https://dkr1.ssisurveys.com/projects/end?rst=2&svFlag=1&psid=2Ol8GD279xraZGP4701NbQ**&_k=5923&_s=57aa32badda8cf685e1b3de70dad7c75885d4bd01351d1e59229c25af6a1b9fa",NA,NA,NA
"756",2022-05-19 00:18:00,2022-05-19 00:34:51,0,"183.178.224.146",100,1011,1,2022-05-19 00:34:52,"R_2wG1gBmOGxzDpUW",NA,NA,NA,NA,22.2908,114.1501,"anonymous","EN",NA,1,41,1,2,NA,NA,NA,5,6,2,2,15,1,5,NA,NA,NA,NA,7,7,5,5,5,4,5,4,5,1,4,5,5,5,4,1,1,3,3,4,5,5,6,5,5,2,2,1,6,5,7,7,6,6,7,5,5,6,5,5,7,7,7,6,8,NA,9,NA,4,2,3,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,1,5,2,6,2,3,2,6,6,5,5,5,6,4,4,5,"經常需要在家裡進行消毒","不能經常和朋友聚會","无","擔心會影響收入","無","無","2Ol8GD279xo5qywXfIWcqg**","on","success","f0843801934eb0a210288518c7b755aeb58903a22a51af0af4b770008a66b421",NA,"https://dkr1.ssisurveys.com/projects/end?rst=1&psid=2Ol8GD279xo5qywXfIWcqg**&_k=5923&_s=5aa3d79c4547f3a9924b1be0a7abdc6cca9d08107fe770c8d8bd253f27b9eb06","https://dkr1.ssisurveys.com/projects/end?rst=2&psid=2Ol8GD279xo5qywXfIWcqg**&_k=5923&_s=c2c6314d44281a5b22ab510477b28c01dd7a6c6ac4d2d47c77b464b2d40d9112","https://dkr1.ssisurveys.com/projects/end?rst=3&psid=2Ol8GD279xo5qywXfIWcqg**&_k=5923&_s=458f1441b2ed80ab48b196fe12cac951840ce689a092d002fade439124adc90e","https://dkr1.ssisurveys.com/projects/end?rst=2&svFlag=1&psid=2Ol8GD279xo5qywXfIWcqg**&_k=5923&_s=4caf2f63ff5ec28d1922d22c674ba065ec7489c1ee973b5e149fcd788c615a5c",NA,NA,NA
